6.11571e-10 5.4487e-10 -3.74815e-09 1.72441e-16 -2.05113e-16 -2.32914e-16
-2.94617e-09 -2.01757e-09 -5.54737e-09 1.3659e-16 -2.29664e-16 -3.0042e-16
-9.40086e-10 -2.08043e-09 -1.89819e-09 1.2515e-16 -2.54981e-16 -3.23518e-16
5.93853e-09 3.59367e-10 4.08481e-09 1.97415e-16 -2.50608e-16 -2.73811e-16
8.16821e-09 6.53855e-10 5.80285e-09 2.96813e-16 -2.42651e-16 -2.03197e-16
3.79493e-09 -2.00927e-09 2.22075e-09 3.42993e-16 -2.67102e-16 -1.76173e-16
-2.30644e-09 -4.50675e-09 -2.42638e-09 3.14926e-16 -3.21944e-16 -2.05699e-16
3.84102e-11 -3.66921e-09 -2.81555e-09 3.15394e-16 -3.66594e-16 -2.39961e-16
4.37815e-09 -1.00655e-09 -8.51023e-10 3.68671e-16 -3.78843e-16 -2.50317e-16
4.60831e-09 -5.62907e-10 3.57684e-10 4.24749e-16 -3.85692e-16 -2.45964e-16
1.9821e-09 -2.33037e-09 1.87716e-10 4.48869e-16 -4.1405e-16 -2.4368e-16
-2.06544e-11 -4.16656e-09 -8.1144e-10 4.48617e-16 -4.64753e-16 -2.53555e-16
1.68422e-09 -4.11805e-09 -1.22061e-09 4.69112e-16 -5.14865e-16 -2.68408e-16
4.42597e-09 -2.22074e-09 -1.46041e-09 5.22972e-16 -5.41889e-16 -2.8618e-16
4.86633e-09 -1.881e-09 -2.11285e-09 5.82189e-16 -5.64778e-16 -3.11891e-16
5.03594e-09 -2.17048e-09 -1.75524e-09 6.43471e-16 -5.91191e-16 -3.3325e-16
5.65604e-09 -5.03514e-10 5.61409e-10 7.12299e-16 -5.97318e-16 -3.26418e-16
5.24474e-09 6.15014e-10 3.00492e-09 7.76121e-16 -5.89834e-16 -2.89852e-16
2.36778e-09 -4.48159e-10 1.13933e-09 8.04935e-16 -5.95287e-16 -2.75987e-16
-6.73471e-10 -3.27726e-09 -2.3127e-09 7.96739e-16 -6.35168e-16 -3.0413e-16
-2.8628e-09 -4.82707e-09 -4.79273e-09 7.61902e-16 -6.93908e-16 -3.62452e-16
-2.46708e-09 -3.06716e-09 -4.13253e-09 7.31881e-16 -7.31232e-16 -4.12741e-16
9.81877e-10 8.74791e-11 1.09391e-09 7.43829e-16 -7.30167e-16 -3.99429e-16
2.33153e-09 -1.2386e-09 2.45751e-09 7.72201e-16 -7.4524e-16 -3.69524e-16
3.87904e-09 -2.25437e-09 1.25041e-09 8.19405e-16 -7.72673e-16 -3.54308e-16
6.83752e-09 -2.08081e-09 -5.2087e-10 9.02609e-16 -7.97994e-16 -3.60646e-16
9.75144e-09 -5.09048e-10 -1.76151e-09 1.02127e-15 -8.04188e-16 -3.82082e-16
7.35602e-09 -1.88026e-09 -3.37835e-09 1.11079e-15 -8.27069e-16 -4.23192e-16
2.94646e-09 -1.88016e-09 -3.69662e-09 1.14664e-15 -8.49948e-16 -4.68176e-16
-9.93505e-10 -2.36079e-09 -3.18066e-09 1.13455e-15 -8.78677e-16 -5.06881e-16
-2.45836e-09 -2.24956e-09 -3.01922e-09 1.10464e-15 -9.06051e-16 -5.43622e-16
8.89834e-10 -2.22957e-09 -4.68307e-10 1.11547e-15 -9.33183e-16 -5.4932e-16
5.37252e-09 -2.51901e-09 9.48889e-10 1.18084e-15 -9.63836e-16 -5.37774e-16
5.44656e-09 -5.54293e-09 -1.63729e-09 1.24712e-15 -1.03129e-15 -5.57698e-16
3.60201e-09 -7.61858e-09 -3.45031e-09 1.29095e-15 -1.124e-15 -5.99684e-16
8.65747e-10 -7.50866e-09 -2.96472e-09 1.30149e-15 -1.21537e-15 -6.35761e-16
2.59241e-09 -2.35384e-09 2.93171e-09 1.33304e-15 -1.24401e-15 -6.00086e-16
3.47115e-09 1.54014e-09 3.80012e-09 1.37528e-15 -1.22527e-15 -5.53842e-16
3.04514e-09 3.72731e-09 -4.24391e-10 1.41233e-15 -1.17991e-15 -5.59007e-16
1.8075e-09 2.16737e-09 -5.7917e-09 1.43433e-15 -1.15354e-15 -6.29485e-16
1.55346e-09 9.94595e-10 -5.75657e-09 1.45323e-15 -1.14144e-15 -6.99536e-16
4.83395e-09 -1.97835e-11 -6.31748e-10 1.51206e-15 -1.14168e-15 -7.07224e-16
8.9711e-09 -1.55356e-10 5.34934e-09 1.62122e-15 -1.14357e-15 -6.42129e-16
8.30743e-09 -1.47685e-09 3.61522e-09 1.72232e-15 -1.16154e-15 -5.98135e-16
2.36033e-09 -3.45728e-09 -4.46303e-09 1.75104e-15 -1.20361e-15 -6.52445e-16
-5.04988e-09 -3.86759e-09 -1.13945e-08 1.68959e-15 -1.25067e-15 -7.91103e-16
-6.14493e-09 -5.88731e-10 -7.61232e-09 1.61481e-15 -1.25784e-15 -8.83736e-16
-4.12721e-09 -1.2651e-09 3.7238e-10 1.56459e-15 -1.27323e-15 -8.79205e-16
-4.19589e-10 -3.82172e-09 5.20273e-09 1.55948e-15 -1.31974e-15 -8.15894e-16
4.96026e-09 -6.54409e-09 4.01332e-09 1.61984e-15 -1.39937e-15 -7.67056e-16
8.54328e-09 -6.457e-09 -9.26546e-10 1.7238e-15 -1.47795e-15 -7.78331e-16
9.33416e-09 -1.92046e-09 -4.50249e-09 1.83739e-15 -1.50132e-15 -8.33121e-16
7.13613e-09 1.04335e-09 -5.91135e-09 1.92423e-15 -1.48862e-15 -9.05056e-16
5.603e-09 3.93424e-10 -5.48452e-09 1.99241e-15 -1.48383e-15 -9.71796e-16
5.8138e-09 -3.25508e-09 -2.81005e-09 2.06316e-15 -1.52344e-15 -1.00599e-15
8.26406e-09 -3.29897e-09 3.36038e-10 2.16372e-15 -1.56359e-15 -1.0019e-15
7.64771e-09 3.17884e-10 1.14087e-09 2.25679e-15 -1.55972e-15 -9.88019e-16
2.94456e-09 1.14396e-09 -9.01239e-10 2.29262e-15 -1.5458e-15 -9.98986e-16
-3.08431e-09 -4.872e-10 -3.17344e-09 2.25509e-15 -1.55173e-15 -1.0376e-15
-6.57507e-09 -2.76597e-09 -5.27305e-09 2.17507e-15 -1.58539e-15 -1.10177e-15
-2.89274e-09 -4.23396e-09 -4.32107e-09 2.13987e-15 -1.63691e-15 -1.15435e-15
3.47298e-09 -1.45824e-09 -9.22838e-10 2.18213e-15 -1.65466e-15 -1.16558e-15
5.07579e-09 2.61765e-10 -3.9981e-11 2.2439e-15 -1.65147e-15 -1.16607e-15
2.78917e-09 -6.66008e-10 -3.11156e-09 2.27784e-15 -1.65957e-15 -1.20393e-15
2.97223e-09 -1.25247e-09 -4.88209e-09 2.31401e-15 -1.67482e-15 -1.26334e-15
3.99161e-09 -1.33269e-09 -4.56977e-09 2.36258e-15 -1.69103e-15 -1.31895e-15
8.25793e-09 -2.60019e-10 3.66169e-10 2.46307e-15 -1.6942e-15 -1.3145e-15
1.00719e-08 -2.05407e-10 2.26632e-09 2.58564e-15 -1.6967e-15 -1.28692e-15
7.99806e-09 -2.13402e-09 -1.26645e-09 2.68297e-15 -1.72267e-15 -1.30233e-15
4.29825e-09 -2.10789e-09 -7.99676e-09 2.73527e-15 -1.74832e-15 -1.39964e-15
1.6242e-09 9.81765e-10 -9.01656e-09 2.75504e-15 -1.73637e-15 -1.50936e-15
2.99657e-09 2.91691e-09 -4.74467e-09 2.7915e-15 -1.70087e-15 -1.5671e-15
9.01407e-09 1.9355e-09 3.20246e-09 2.90119e-15 -1.67732e-15 -1.52813e-15
8.16198e-09 -5.27034e-09 4.9461e-09 3.00051e-15 -1.74145e-15 -1.46794e-15
2.32746e-09 -1.00699e-08 1.30921e-09 3.02884e-15 -1.86399e-15 -1.45201e-15
2.29373e-08 -7.01661e-09 -2.64463e-09 3.30796e-15 -1.94938e-15 -1.48419e-15
1.39818e-07 -4.75243e-10 -3.90409e-09 5.00938e-15 -1.95516e-15 -1.5317e-15
3.01479e-07 3.09212e-09 -3.66436e-09 8.67804e-15 -1.91753e-15 -1.57629e-15
3.78392e-07 2.93383e-09 -2.59693e-09 1.32826e-14 -1.88183e-15 -1.60789e-15
2.79948e-07 -3.23177e-10 -3.13427e-09 1.66893e-14 -1.88577e-15 -1.64603e-15
3.92746e-08 -4.98984e-09 -2.96157e-09 1.71672e-14 -1.94649e-15 -1.68207e-15
-2.2252e-07 -7.12017e-09 -3.28864e-09 1.44594e-14 -2.03313e-15 -1.72209e-15
-4.08537e-07 -6.47927e-09 -4.24892e-09 9.48798e-15 -2.11198e-15 -1.7738e-15
-5.25856e-07 -2.74874e-09 -9.0081e-09 3.0889e-15 -2.14543e-15 -1.88341e-15
-6.49938e-07 4.02498e-09 -1.09915e-08 -4.82011e-15 -2.09645e-15 -2.01717e-15
-8.20331e-07 9.47551e-09 -5.19106e-09 -1.48026e-14 -1.98114e-15 -2.08034e-15
-9.62817e-07 8.45225e-09 2.7061e-09 -2.6519e-14 -1.87829e-15 -2.04741e-15
-8.98196e-07 3.46342e-09 6.91821e-09 -3.7449e-14 -1.83614e-15 -1.96322e-15
-4.82684e-07 -1.60824e-09 4.80835e-09 -4.33228e-14 -1.85571e-15 -1.90471e-15
2.77561e-07 -1.05091e-09 -1.65549e-09 -3.99452e-14 -1.8685e-15 -1.92485e-15
1.19123e-06 1.45864e-09 -3.61708e-09 -2.54493e-14 -1.85075e-15 -1.96887e-15
1.99717e-06 -2.56765e-09 3.26086e-09 -1.14595e-15 -1.88199e-15 -1.92919e-15
2.50386e-06 -8.60552e-09 1.71903e-08 2.93232e-14 -1.98671e-15 -1.72e-15
2.65062e-06 -1.17527e-08 3.11162e-08 6.15783e-14 -2.12973e-15 -1.34135e-15
2.446e-06 -9.47746e-09 3.01111e-08 9.13434e-14 -2.24506e-15 -9.74934e-16
1.87825e-06 -5.40268e-09 1.20236e-08 1.142e-13 -2.3108e-15 -8.2862e-16
8.8371e-07 -2.74734e-09 -1.68382e-08 1.24953e-13 -2.34424e-15 -1.03352e-15
-5.65822e-07 -1.08432e-09 -4.14432e-08 1.18068e-13 -2.35743e-15 -1.53784e-15
-2.35279e-06 1.82449e-09 -5.36455e-08 8.94372e-14 -2.33523e-15 -2.19065e-15
-4.13502e-06 6.52697e-09 -5.46507e-08 3.91187e-14 -2.2558e-15 -2.85568e-15
-5.43586e-06 1.00026e-08 -4.69114e-08 -2.70296e-14 -2.13408e-15 -3.42654e-15
-5.82551e-06 1.12904e-08 -3.61546e-08 -9.79195e-14 -1.99669e-15 -3.8665e-15
-5.11247e-06 1.10757e-08 -2.37362e-08 -1.60133e-13 -1.86191e-15 -4.15534e-15
-3.41065e-06 1.02055e-08 -1.0954e-08 -2.01636e-13 -1.73772e-15 -4.28864e-15
-1.05727e-06 5.43935e-09 8.85539e-09 -2.14502e-13 -1.67153e-15 -4.18088e-15
1.56141e-06 -1.17419e-08 3.85777e-08 -1.95502e-13 -1.81442e-15 -3.71144e-15
4.12019e-06 -3.98444e-08 7.61207e-08 -1.45364e-13 -2.29928e-15 -2.78513e-15
6.32766e-06 -6.43218e-08 1.11319e-07 -6.8363e-14 -3.08201e-15 -1.43051e-15
7.83129e-06 -6.62134e-08 1.18311e-07 2.69349e-14 -3.88775e-15 9.20513e-18
8.21928e-06 -4.57436e-08 8.38798e-08 1.26954e-13 -4.4444e-15 1.02993e-15
7.17958e-06 -2.25793e-08 2.21583e-08 2.14322e-13 -4.71916e-15 1.29957e-15
4.73626e-06 -2.57419e-09 -2.8849e-08 2.71957e-13 -4.75049e-15 9.4851e-16
1.33084e-06 1.64299e-08 -5.24277e-08 2.88151e-13 -4.55055e-15 3.10525e-16
-2.28578e-06 5.37703e-08 -6.21593e-08 2.60336e-13 -3.89623e-15 -4.45884e-16
-5.37418e-06 1.07457e-07 -8.20374e-08 1.94938e-13 -2.5886e-15 -1.44419e-15
-7.44499e-06 1.4676e-07 -1.27507e-07 1.04341e-13 -8.02697e-16 -2.9958e-15
-8.30246e-06 1.41088e-07 -1.62871e-07 3.30964e-15 9.1419e-16 -4.97775e-15
-7.96053e-06 8.76314e-08 -1.43786e-07 -9.35611e-14 1.98057e-15 -6.72746e-15
-6.52398e-06 1.89525e-08 -5.90914e-08 -1.72951e-13 2.2112e-15 -7.44654e-15
-4.17801e-06 -3.52425e-08 4.30331e-08 -2.23792e-13 1.78233e-15 -6.92287e-15
-1.23159e-06 -8.07535e-08 1.0566e-07 -2.38779e-13 7.99655e-16 -5.63711e-15
1.86182e-06 -1.2622e-07 1.14172e-07 -2.16123e-13 -7.36296e-16 -4.24776e-15
4.53714e-06 -1.80805e-07 1.04062e-07 -1.60911e-13 -2.93649e-15 -2.98145e-15
6.24878e-06 -2.21113e-07 1.04167e-07 -8.48704e-14 -5.62719e-15 -1.71385e-15
6.68049e-06 -2.12948e-07 1.02565e-07 -3.57641e-15 -8.21853e-15 -4.65756e-16
5.88254e-06 -1.39742e-07 7.66164e-08 6.80075e-14 -9.91903e-15 4.6658e-16
4.24316e-06 -2.71538e-08 2.5295e-08 1.19642e-13 -1.02495e-14 7.74392e-16
2.27746e-06 7.54337e-08 -3.05969e-08 1.47356e-13 -9.33152e-15 4.02063e-16
4.02395e-07 1.28272e-07 -7.81595e-08 1.52253e-13 -7.77059e-15 -5.49051e-16
-1.1838e-06 1.39039e-07 -1.17378e-07 1.37847e-13 -6.07864e-15 -1.97741e-15
-2.43387e-06 1.43722e-07 -1.43838e-07 1.0823e-13 -4.32971e-15 -3.72775e-15
-3.29669e-06 1.62251e-07 -1.34005e-07 6.81128e-14 -2.3553e-15 -5.35844e-15
-3.63981e-06 1.78144e-07 -6.76135e-08 2.38204e-14 -1.87487e-16 -6.18122e-15
-3.33809e-06 1.48342e-07 2.82436e-08 -1.68005e-14 1.61767e-15 -5.83753e-15
-2.41698e-06 6.40793e-08 1.00239e-07 -4.62124e-14 2.39744e-15 -4.61773e-15
-1.13144e-06 -3.00337e-08 1.18032e-07 -5.99808e-14 2.03197e-15 -3.18141e-15
1.07551e-07 -7.74777e-08 9.54419e-08 -5.8672e-14 1.08915e-15 -2.01999e-15
9.39578e-07 -6.70072e-08 6.94428e-08 -4.72384e-14 2.73747e-16 -1.17494e-15
1.25401e-06 -4.24413e-08 5.52691e-08 -3.19786e-14 -2.42715e-16 -5.02382e-16
1.22309e-06 -4.14694e-08 4.41869e-08 -1.70949e-14 -7.47352e-16 3.53234e-17
1.12214e-06 -6.27614e-08 9.09816e-09 -3.43973e-15 -1.51109e-15 1.46038e-16
1.08919e-06 -8.22718e-08 -6.05117e-08 9.81452e-15 -2.51224e-15 -5.90321e-16
1.03551e-06 -8.88382e-08 -1.44384e-07 2.24155e-14 -3.5933e-15 -2.34731e-15
7.81548e-07 -9.27965e-08 -1.93666e-07 3.1926e-14 -4.72253e-15 -4.70401e-15
2.75316e-07 -1.00435e-07 -1.6617e-07 3.52763e-14 -5.94472e-15 -6.72611e-15
-3.18641e-07 -1.05815e-07 -7.08442e-08 3.13988e-14 -7.23237e-15 -7.58821e-15
-7.26016e-07 -9.84717e-08 3.33268e-08 2.2564e-14 -8.43066e-15 -7.18266e-15
-7.68242e-07 -7.68953e-08 8.93818e-08 1.32154e-14 -9.36639e-15 -6.09498e-15
-4.98104e-07 -4.13267e-08 9.46172e-08 7.15401e-15 -9.86929e-15 -4.9436e-15
-1.57355e-07 1.25042e-08 8.80742e-08 5.23918e-15 -9.71713e-15 -3.87183e-15
4.06307e-09 8.81408e-08 9.95474e-08 5.28863e-15 -8.64456e-15 -2.66045e-15
-7.56248e-08 1.80921e-07 1.23261e-07 4.36836e-15 -6.44295e-15 -1.1605e-15
-2.32006e-07 2.70601e-07 1.3131e-07 1.5451e-15 -3.15004e-15 4.37388e-16
-2.36048e-07 3.16882e-07 9.96739e-08 -1.32734e-15 7.06053e-16 1.65031e-15
-3.40948e-09 2.86351e-07 2.71814e-08 -1.36883e-15 4.19062e-15 1.98107e-15
3.48189e-07 1.78666e-07 -6.64333e-08 2.86824e-15 6.36479e-15 1.17266e-15
5.15456e-07 3.32952e-08 -1.45587e-07 9.14075e-15 6.76995e-15 -5.98971e-16
3.14558e-07 -9.90416e-08 -1.72033e-07 1.29686e-14 5.56473e-15 -2.69242e-15
-1.04819e-07 -1.97241e-07 -1.29645e-07 1.1693e-14 3.16452e-15 -4.27006e-15
-3.90776e-07 -2.71631e-07 -4.96776e-08 6.93775e-15 -1.40923e-16 -4.87458e-15
-3.12949e-07 -3.33488e-07 6.3818e-09 3.12951e-15 -4.19909e-15 -4.79692e-15
3.88669e-08 -3.67066e-07 9.50777e-11 3.60248e-15 -8.66587e-15 -4.79576e-15
3.47802e-07 -3.39099e-07 -4.38824e-08 7.83484e-15 -1.27923e-14 -5.32976e-15
3.59939e-07 -2.23828e-07 -5.72772e-08 1.22149e-14 -1.55161e-14 -6.02676e-15
8.61789e-08 -3.42712e-08 -2.70675e-09 1.32636e-14 -1.59331e-14 -6.0597e-15
-2.2966e-07 1.75453e-07 7.61926e-08 1.04689e-14 -1.3798e-14 -5.13252e-15
-3.28713e-07 3.34171e-07 1.0578e-07 6.46882e-15 -9.73155e-15 -3.8453e-15
-1.42992e-07 3.9646e-07 6.4094e-08 4.72876e-15 -4.90708e-15 -3.06535e-15
1.63119e-07 3.64233e-07 -1.0917e-09 6.71374e-15 -4.74777e-16 -3.07864e-15
3.24183e-07 2.81219e-07 -2.3026e-08 1.06587e-14 2.94734e-15 -3.35884e-15
1.83289e-07 1.88302e-07 8.77547e-09 1.28891e-14 5.23876e-15 -3.25205e-15
-1.74202e-07 8.6193e-08 5.36819e-08 1.07693e-14 6.28764e-15 -2.5988e-15
-4.68261e-07 -4.43377e-08 7.69337e-08 5.07105e-15 5.7481e-15 -1.6626e-15
-4.45404e-07 -2.06114e-07 6.91738e-08 -3.49018e-16 3.23992e-15 -8.20836e-16
-9.08703e-08 -3.5103e-07 3.38821e-08 -1.45481e-15 -1.03172e-15 -4.08529e-16
3.38109e-07 -4.04272e-07 -2.49605e-08 2.65959e-15 -5.95126e-15 -7.1227e-16
5.15506e-07 -3.24841e-07 -8.7138e-08 8.93272e-15 -9.90421e-15 -1.77264e-15
3.12428e-07 -1.53827e-07 -1.12232e-07 1.27346e-14 -1.17761e-14 -3.13838e-15
-8.65246e-08 1.55651e-08 -7.39904e-08 1.16817e-14 -1.15867e-14 -4.03876e-15
-3.32037e-07 1.11659e-07 -4.57699e-09 7.64119e-15 -1.02279e-14 -4.09445e-15
-2.10825e-07 1.44576e-07 2.69657e-08 5.07568e-15 -8.46861e-15 -3.76631e-15
1.6334e-07 1.71004e-07 -1.23511e-08 7.06335e-15 -6.38769e-15 -3.91661e-15
4.27005e-07 2.10771e-07 -7.71784e-08 1.22595e-14 -3.82284e-15 -4.85578e-15
2.92246e-07 2.22241e-07 -7.95749e-08 1.58158e-14 -1.11841e-15 -5.82412e-15
-1.75331e-07 1.53843e-07 1.33699e-08 1.36822e-14 7.53682e-16 -5.66142e-15
-5.81896e-07 2.04752e-08 1.39546e-07 6.60121e-15 1.00284e-15 -3.96331e-15
-5.54265e-07 -1.04509e-07 1.879e-07 -1.43574e-16 -2.6891e-16 -1.67677e-15
-9.45819e-08 -1.63763e-07 1.01614e-07 -1.29453e-15 -2.26172e-15 -4.4024e-16
4.08221e-07 -1.67148e-07 -6.26701e-08 3.67307e-15 -4.29572e-15 -1.20286e-15
5.3879e-07 -1.55553e-07 -1.75816e-07 1.02295e-14 -6.18863e-15 -3.34235e-15
2.38027e-07 -1.30381e-07 -1.50238e-07 1.31261e-14 -7.77522e-15 -5.17058e-15
-1.67707e-07 -5.81192e-08 -2.2201e-08 1.10852e-14 -8.48247e-15 -5.44074e-15
-2.9702e-07 6.43931e-08 8.33163e-08 7.47085e-15 -7.69888e-15 -4.42687e-15
-6.90748e-08 1.67244e-07 7.25377e-08 6.63029e-15 -5.6637e-15 -3.54417e-15
2.62523e-07 1.69357e-07 -2.36333e-08 9.8249e-15 -3.60282e-15 -3.83176e-15
